,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RISK_MM,Date,Location,WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow
122390,-1.0084997787913261,-0.9976156926445633,-0.19314690000641943,-0.4122868425320565,-0.4843719632192912,-0.3319829683895818,1.0823342586624352,0.1326002426448345,-3.093864000732214,-3.079165709221911,-0.7526652913824211,-0.46180532559773096,-0.2551896826851447,2013-06-14,SalmonGums,NE,NE,NE,No,No
91675,0.47043990611854924,0.7030370757814325,-0.19314690000641943,-0.4122868425320565,-0.4843719632192912,0.27514592287118605,0.17662483652229674,0.20026726335603864,0.3093418517083337,0.3098980143645626,0.49778967164878624,0.1735451872578509,-0.30375330277842133,2011-05-03,Townsville,ENE,SE,ENE,No,No
50086,-1.142273217627395,-1.2300790207027927,-0.19314690000641943,-0.5595586294495688,-0.9284133259449104,-0.8457074148410008,0.6079150375414103,-0.5440699644672069,0.35257954603217867,0.34999366361357914,-0.9574181508261277,-0.4877379995918364,-0.30375330277842133,2015-08-08,Tuggeranong,SSW,E,WSW,No,No
88988,0.6042133449546182,-0.031057644402450447,0.11382312607519794,-0.02938019654652451,0.8477521249575666,0.18174147806183716,0.6941730777452331,1.0799385326016924,0.327185979524524,0.33560035362675283,0.34422502706600655,-0.09010366501555389,1.0560280598333238,2012-02-23,GoldCoast,S,S,S,Yes,Yes
35673,0.4778717638316641,0.8009163718059499,-0.19314690000641943,0.4124351642060124,0.14997284067445063,0.788870369322605,-0.7290845856178417,-0.23956837126678823,0.3089986954041762,0.30647103579627055,0.5562904886327025,0.21676631058135987,-0.30375330277842133,2017-01-08,SydneyAirport,NNE,N,NE,No,No
77087,-0.16869985720933664,-0.9976156926445633,-0.1337333465712677,0.2651633772885001,-0.35750300244054284,0.08833703325248825,0.43539895713376486,0.7077699186900697,0.25649578086807856,0.25986412726749886,-0.21884533640418644,-0.4358726516036256,0.9589008196467709,2012-09-28,Watsonia,SW,WNW,NNW,Yes,Yes
139829,1.0352610923152854,0.8865607558274032,-0.1832446411005608,0.4124351642060124,-0.23063404166179446,-0.3319829683895818,0.7373020978471444,1.0799385326016924,0.2767420028133711,0.27357204154066694,0.7025425310924928,0.035237592622622216,5.13537214766856,2015-02-20,Katherine,SW,WSW,SSW,No,Yes
44447,0.29950717871690535,-0.06776238041164469,0.2524547507572187,-0.44174119991555894,-0.4843719632192912,-0.4253874131989307,0.7804311179490557,0.5724358772676614,0.2973313810628212,0.2999597765165154,0.05903354426941518,-0.10739211434495742,-0.18234425254522976,2008-02-05,Canberra,ESE,S,SSE,Yes,No
121886,0.0022328701923072947,-0.10446711642083892,-0.19314690000641943,-0.23556069823104173,0.14997284067445063,0.18174147806183716,-0.6428265454140191,-0.47640294375600273,-3.090682005911844,-3.0759879654585855,-0.04334288545243797,-0.15061323766846638,0.1576010881077066,2011-11-27,SalmonGums,S,SE,ESE,No,Yes
69099,-0.45854230802081974,-0.9731458686384337,-0.09412431094783319,0.08843723298748532,0.3402762818425732,0.08833703325248825,0.9960762184586125,0.7754369394012738,0.3083123827958614,0.31058341007822077,-0.6283510552915994,-0.47909377492713456,0.011910227827876747,2011-08-08,Mildura,W,W,WSW,Yes,Yes
14972,-0.41395116174213,-0.5571588605342334,-0.09412431094783319,-0.7716300026107864,-0.6746754043874137,-0.7523029700316519,0.2197538566242081,-0.20573486091118617,-3.1040339057463364,-3.089322027524304,-0.46747380858583004,-0.2673102706419406,-0.30375330277842133,2009-07-27,Newcastle,ENE,NW,NW,Yes,No
15484,0.4630080484054342,-0.14117185243003316,-0.1436356054771263,-0.5566131937112184,-0.6746754043874137,-0.5187918580082796,0.7373020978471444,0.7754369394012738,-3.0789834955428383,-3.0643050839757717,0.23453599522116378,-0.1290026760067119,-0.30375330277842133,2010-12-27,Newcastle,ENE,SE,SE,No,No
27487,-0.18356357263556647,-0.5693937725372982,2.1338839428703573,-0.4122868425320565,-0.1037650808830461,-0.005067411556860654,0.7373020978471444,-0.13806784019998203,0.3512069208155491,0.3475947786157749,-0.3504721746179977,-0.24137759664783529,-0.30375330277842133,2011-09-26,Richmond,ESE,WSW,ESE,Yes,No
72788,0.358962040421825,-0.23905114845455097,-0.19314690000641943,-0.29446941299804663,-0.35750300244054284,-0.051769633961535104,0.9960762184586125,1.1814390636684986,0.3062534449709163,0.3201789500694387,0.124846963376321,-0.2068006979890281,-0.30375330277842133,2009-02-02,Portland,SE,S,SSE,No,No
133092,-0.5848838891437739,0.2503453316680377,-0.19314690000641943,-0.4122868425320565,-0.23063404166179446,-0.051769633961535104,-1.850439108267537,-1.2207401715792483,0.3189502282247436,0.31640927364431737,-0.11646890668233315,0.030915480290271257,-0.30375330277842133,2009-06-21,AliceSprings,NW,N,NW,No,No
37018,-0.21329100348802632,-0.9731458686384337,-0.1832446411005608,0.08843723298748532,0.023103879895702263,0.5086570348945583,0.47852797723567625,-0.3749024126891965,0.3124302584457512,0.3191508564989508,-0.5259746255697462,-0.4488389886006783,-0.20662606259186805,2012-04-24,WaggaWagga,W,WNW,WSW,No,No
2670,-0.6220431777093486,-1.2912535807181162,-0.19314690000641943,-0.7362847737505835,-0.6746754043874137,-0.658898525222303,0.8666891581528784,0.403268325489651,0.3759141747148894,0.37809488787357354,-0.6722266680295365,-0.5093485612535908,-0.27947149273178296,2016-07-15,Albury,W,NE,ESE,No,No
13560,0.1285744513152614,1.4248968839622507,-0.19314690000641943,-0.02938019654652451,-0.1037650808830461,-0.145174078770884,-1.591664987656069,-1.3560742130016565,0.2990471625836087,0.2958474022345652,0.6221039077396082,0.4069392532047993,-0.30375330277842133,2013-11-20,Moree,SSW,E,WSW,No,No
14726,-0.4882697388732795,-0.17787658843922738,-0.19314690000641943,-0.29446941299804663,-0.35750300244054284,0.27514592287118605,0.6941730777452331,-0.3072353919779924,0.34159854429913883,0.3462239871884578,-0.45284860433985097,-0.12035845134201013,-0.30375330277842133,2017-06-18,Moree,SSW,SW,SSW,No,No
30980,0.3663938981349398,0.1524660356435203,-0.1733423821947022,-0.35337812776505156,-0.35750300244054284,-0.2385785235802329,-0.03902026398726004,0.36943481513404897,0.3440006384282415,0.3482801743294331,0.2199107909751848,-0.038238317027343004,-0.30375330277842133,2012-03-27,Sydney,N,WNW,E,No,No
117000,0.046824016470996974,-0.4225748285005217,1.4803348550836881,4.375518950156269,-0.35750300244054284,0.46195481248988385,1.1254632787643466,0.2341007737116407,0.29458613062956135,0.29516200652090663,-0.17496972366624935,-0.26298815830958977,1.0074644397400474,2015-07-20,PerthAirport,ENE,N,W,Yes,Yes
75189,0.33666646728248006,0.1891707716527141,-0.19314690000641943,0.7953418101915444,0.5940142034000699,1.0690837037506518,-0.9447296861273985,0.2341007737116407,0.28085987846326127,0.2968754958050526,0.47585186527981793,-0.1290026760067119,-0.2551896826851447,2015-12-08,Portland,W,NW,WNW,No,No
46605,-0.07951756465195728,-0.4103399164974568,0.03460505482832892,0.20625466252149516,0.4671452426213215,0.6954659245132562,0.26288287672611943,-0.10423432984437997,0.3131165710540663,0.32292053292407213,-0.16765712154325974,-0.20247858565667712,-0.30375330277842133,2014-04-12,Canberra,S,S,SSW,Yes,No
26938,0.44814433297920436,0.849856019818209,-0.19314690000641943,-0.11774326869703189,-0.6746754043874137,-0.005067411556860654,0.5216569973375876,-0.17190135055558411,0.3189502282247436,0.3198362522126094,0.4685392631568283,0.20379997358430713,0.4975464287606429,2010-01-31,Richmond,NE,S,ENE,No,Yes
116544,-0.13154056864376187,0.1891707716527141,-0.19314690000641943,-0.23556069823104173,-0.5478064436086654,0.27514592287118605,-0.38405242480255086,-0.10423432984437997,0.31483235257485387,0.31538118007382954,0.13947216762229997,-0.05552676635674668,-0.30375330277842133,2014-04-20,PerthAirport,SW,NNE,SW,No,No
75953,-0.05722199151261237,-0.4225748285005217,-0.19314690000641943,0.08843723298748532,-0.1037650808830461,0.08833703325248825,-1.117245766535044,-0.7470710266008193,0.30728291388338863,0.29619010009139446,-0.24809574489614453,-0.2068006979890281,-0.27947149273178296,2009-07-21,Watsonia,NNE,NE,NE,No,No
11628,0.29950717871690535,0.5072784837323969,-0.19314690000641943,0.2651633772885001,1.0380555661256894,0.36855036768053495,-0.2546653644968168,-0.2734018816223903,0.3024787256251837,0.29653279794822335,0.16872257611425795,0.07413660361378023,0.011910227827876747,2016-10-17,CoffsHarbour,N,N,NNW,No,Yes
24148,-0.04979013379949744,-0.667273068561816,-0.19314690000641943,0.35352644943900746,-0.23063404166179446,0.18174147806183716,-1.0309877263312213,-0.5440699644672069,-3.094175961008721,-3.0794772527281196,-0.18959492791222832,-0.31053139396544954,-0.23090787263850637,2010-07-14,Penrith,WNW,NW,WNW,No,No
58535,-0.4882697388732795,0.33598971568949104,-0.19314690000641943,0.02952851822048041,-0.35750300244054284,-0.005067411556860654,-0.03902026398726004,-0.645570495534013,0.3350785745201464,0.3393700300518737,-0.22615793852717592,0.03955970495497302,-0.30375330277842133,2014-03-07,Bendigo,SSE,SW,ESE,No,No
6146,-0.6071794622831188,-1.4625423487610223,-0.1040265698536918,-0.44174119991555894,-0.4843719632192912,-0.3319829683895818,1.2548503390700807,0.6739364083344676,0.3405690753866665,0.351021757184067,-0.847729118981285,-0.5568917969094507,-0.30375330277842133,2009-07-27,Cobar,SSW,WSW,SW,Yes,No
142182,-0.7781121896847626,-0.23905114845455097,-0.19314690000641943,-0.6773760589835786,-0.23063404166179446,-0.6121963028176285,-0.42718144490446225,-0.8824050680232275,0.3553247964654393,0.35136445504089586,-0.6356636574145889,-0.15925746233316815,-0.30375330277842133,2017-06-14,Uluru,SE,SE,SSE,No,No
3767,0.08398330503657173,0.23811041966497323,-0.1832446411005608,-0.35337812776505156,-0.1037650808830461,-0.051769633961535104,-0.9447296861273985,-0.40873592304479855,0.35772689059454116,0.3637015778867476,0.16140997399126858,-0.0684931033537994,-0.30375330277842133,2011-03-06,BadgerysCreek,SE,SE,E,No,No
14765,0.180597455307066,1.1557288198948266,-0.19314690000641943,-0.6485107887477461,-0.6746754043874137,-0.5187918580082796,0.04723777621656267,-0.23956837126678823,-3.0896899722325526,-3.074997257108843,0.38078803768095415,0.1735451872578509,-0.30375330277842133,2009-01-01,Newcastle,ENE,N,NW,No,No
64488,0.8123053609218368,2.415924756210493,-0.19314690000641943,-0.1766519834640368,0.276841801453199,-0.4253874131989307,-1.8935681283694483,-1.4237412337128605,0.31483235257485387,0.3129822950760253,1.2071120775787698,0.7786409137869764,-0.30375330277842133,2014-01-16,MelbourneAirport,N,N,SE,No,No
7873,-0.48083788116016457,-0.5938635965434276,-0.19314690000641943,-0.5006499146825638,0.023103879895702263,-0.3319829683895818,-0.12527830419108274,-0.5102364541116048,0.3429711695157688,0.3376565407677277,-0.4601612064628404,-0.2889208323036951,-0.30375330277842133,2014-07-23,Cobar,ENE,E,NNE,No,No
141182,-0.07208570693884221,1.3270175879377333,-0.19314690000641943,-0.1766519834640368,-0.35750300244054284,0.08833703325248825,-1.6347940077579801,-1.4914082544240648,0.3251270416995789,0.31812276292846337,0.16140997399126858,0.4371940395312557,-0.30375330277842133,2014-09-07,Uluru,NNW,ESE,WNW,No,No
13663,0.2920753210037903,1.2780779399254736,-0.19314690000641943,-0.02938019654652451,0.4671452426213215,-0.145174078770884,-1.0309877263312213,-1.186906661223646,0.33336279299935884,0.3294317922038269,0.37347543555796453,0.337785455887185,-0.30375330277842133,2014-03-10,Moree,E,E,ENE,No,No
118349,0.35153018270870995,-0.07999729241470957,-0.19314690000641943,-0.05883455393002697,0.14997284067445063,0.08833703325248825,-0.38405242480255086,0.031099711578028304,0.3028218819293413,0.31058341007822077,0.19066038248322656,-0.11603633900965918,-0.30375330277842133,2010-04-04,Perth,WSW,WSW,SW,No,No
105790,0.48530362154477913,1.0089098758580504,-0.1436356054771263,0.08843723298748532,0.974621085736315,0.46195481248988385,-0.1684073242929941,-1.0515726198012378,0.30385135084181364,0.30818452508041655,0.24184859734415312,0.2686316585695706,-0.30375330277842133,2016-12-20,Woomera,SSW,S,SSW,No,No
47469,-0.8449989091027972,-1.1321997246782751,-0.19314690000641943,-0.44174119991555894,0.14997284067445063,-0.9391118596503497,0.17662483652229674,-0.03656730913317583,0.3464027325573438,0.3482801743294331,-0.7965409041203584,-0.5050264489212399,-0.30375330277842133,2016-08-28,Canberra,WNW,NW,N,No,No
31993,0.5075991946841241,0.5195133957354617,-0.19314690000641943,-0.29446941299804663,-0.23063404166179446,0.08833703325248825,0.7373020978471444,0.2679342840672428,0.3011061004085538,0.305785640082612,0.24916119946714274,0.06981449128142943,-0.30375330277842133,2015-03-08,Sydney,SSE,WNW,SSE,No,No
22471,0.4109850444136296,-0.1656416764361625,-0.19314690000641943,-0.1766519834640368,-0.35750300244054284,-0.051769633961535104,0.564786017439499,0.87693747046808,0.3230681038746338,0.3260048136355349,0.1833477803602372,-0.13332478833906286,-0.20662606259186805,2014-04-28,NorfolkIsland,SSE,SSW,SSE,No,No
70458,-0.8524307668159121,-1.046555340656822,-0.19314690000641943,-0.765739131134086,-0.5478064436086654,-0.6121963028176285,0.9529471983567012,0.16643375300043659,0.38380676971051175,0.38769042786479185,-0.8111661083663374,-0.4488389886006783,-0.30375330277842133,2015-06-28,Mildura,SE,NNE,SSE,No,No
137845,1.0575566654546302,1.229138291913215,-0.19314690000641943,-0.23556069823104173,0.4671452426213215,-0.005067411556860654,0.13349581642038538,0.1326002426448345,0.2935566617170886,0.2927631215231024,0.914607992659189,0.37668446687834317,-0.30375330277842133,2014-01-04,Darwin,W,WNW,W,No,No
2656,-0.562588316004429,-1.4625423487610223,0.3712818576275222,-0.5595586294495688,-0.35750300244054284,-0.6121963028176285,1.1254632787643466,0.7416034290456718,0.32821544843699635,0.3465666850452871,-0.7526652913824211,-0.5568917969094507,-0.2551896826851447,2016-07-01,Albury,NW,WSW,W,Yes,No
3695,0.29950717871690535,-0.07999729241470957,-0.19314690000641943,-0.6184673442165737,-0.1037650808830461,-0.9391118596503497,0.09036679631847402,0.06493322193363037,0.35395217124880896,0.35444873575235897,0.044408340023436195,-0.07281521568615021,-0.30375330277842133,2010-12-24,BadgerysCreek,S,SE,N,No,No
127558,0.1285744513152614,-0.30022570846987456,-0.19314690000641943,-0.5595586294495688,-0.23063404166179446,-0.3319829683895818,0.09036679631847402,0.910770980823682,0.3409122316908241,0.3417689150496783,0.044408340023436195,-0.19815647332432632,-0.20662606259186805,2010-12-02,Hobart,SE,NE,SE,No,No
118949,0.35153018270870995,0.8376211078151441,-0.19314690000641943,-0.1766519834640368,-0.1037650808830461,-0.005067411556860654,-0.9447296861273985,-0.40873592304479855,0.31997969713721636,0.31880815864212153,0.4466014567878597,0.20379997358430713,-0.30375330277842133,2011-12-25,Perth,SW,ESE,SW,No,No
70888,-0.19099543034868155,-0.49598430051890974,0.13362764388691517,-0.23556069823104173,0.023103879895702263,-0.145174078770884,0.6941730777452331,-0.03656730913317583,0.3251270416995789,0.3318306772016315,-0.30659656188006057,-0.25434393364488783,-0.30375330277842133,2016-08-31,Mildura,W,W,W,Yes,No
68885,0.5298947678234687,0.9110305798335326,0.46040218778024977,0.47134387897301727,0.5940142034000699,0.27514592287118605,0.8666891581528784,0.09876673228923244,0.28085987846326127,0.28453837295920126,0.29303681220508,0.2426989845754653,4.43119965631605,2010-12-07,Mildura,SW,NNE,NNE,Yes,Yes
125697,-0.012630845233922687,-0.23905114845455097,-0.1337333465712677,-0.5595586294495688,-0.9284133259449104,-0.5187918580082796,0.6079150375414103,0.5047688565564572,0.3385101375617214,0.3417689150496783,-0.07990589606738556,-0.19815647332432632,-0.30375330277842133,2014-09-19,Walpole,SW,E,SSE,Yes,No
132614,-0.5031334542995094,-0.7039778045710098,0.06431183154590482,-0.44174119991555894,-0.8015443651661621,-0.3319829683895818,1.2117213189681693,0.06493322193363037,-3.089933301248228,-3.0752402610436858,-0.7526652913824211,-0.3148535062978005,-0.27947149273178296,2016-09-19,Launceston,NNW,WNW,NNW,Yes,No
43311,-0.3544963000372104,-1.0710251646629516,-0.19314690000641943,0.2651633772885001,0.276841801453199,0.788870369322605,-1.246632826840778,-0.34106890233359444,0.3474322014698161,0.36575776502772256,-0.4894116149547985,-0.45748321326538005,-0.30375330277842133,2014-08-02,Wollongong,S,WSW,S,No,No
125204,0.22518860158575582,-0.3981050044943919,1.8566206935063159,0.5302525937400222,1.291793487683186,-0.145174078770884,0.39226993703185353,1.2491060843797028,0.2685062515135911,0.2872799558138351,0.044408340023436195,-0.23273337198313337,2.6586275229114524,2013-05-02,Walpole,NW,NW,WNW,Yes,Yes
64727,-0.6443387508486935,-1.1321997246782751,-0.19314690000641943,-0.6773760589835786,-0.1037650808830461,-0.7523029700316519,0.004108756114651317,-0.03656730913317583,0.35601110907375366,0.3626734843162594,-0.5405998298157253,-0.4661274379300819,-0.30375330277842133,2014-09-12,MelbourneAirport,WNW,SW,S,No,No
121537,-0.9713404902257514,-0.23905114845455097,-0.19314690000641943,-0.11774326869703189,-0.1037650808830461,-0.4253874131989307,-1.3760198871465121,-0.9162385783788296,-3.109836366889363,-3.0951167367397794,-0.10184370243635417,-0.13332478833906286,-0.30375330277842133,2010-11-13,SalmonGums,SSW,ESE,S,No,No
97975,-0.4882697388732795,-0.44704465250665104,-0.19314690000641943,-0.1766519834640368,0.974621085736315,-0.3319829683895818,-0.4703104650063736,-0.17190135055558411,0.34159854429913883,0.3403981236223616,-0.3577847767409873,-0.22841125965078257,-0.30375330277842133,2011-10-26,MountGambier,ESE,ESE,ESE,No,No
103417,0.5967814872415034,1.522776179986768,-0.19314690000641943,-0.1766519834640368,0.023103879895702263,-0.2385785235802329,-1.591664987656069,-1.2545736819348503,0.33370594930351644,0.3321733750584608,0.6294165098625977,0.45880460119301014,-0.30375330277842133,2010-03-18,Woomera,N,N,NNE,No,No
72508,-0.15383614178310678,-1.1321997246782751,-0.1436356054771263,0.2651633772885001,0.276841801453199,0.08833703325248825,0.9529471983567012,0.7416034290456718,0.3107144769249637,0.32120704363992614,-0.5040368192007777,-0.500704336588889,1.590227880859367,2016-10-21,Nhil,N,WSW,SW,No,Yes
129886,-0.03492641837326746,0.11576129963432606,-0.1337333465712677,-0.1766519834640368,-0.4843719632192912,-0.145174078770884,0.04723777621656267,-0.7132375162452171,0.3089986954041762,0.3116115036487086,-0.16765712154325974,-0.012305643033237713,-0.30375330277842133,2008-12-25,Launceston,N,S,N,Yes,No
50149,-0.41395116174213,0.4461039237170733,0.3019660452865118,-0.4122868425320565,-0.4843719632192912,-0.2385785235802329,0.564786017439499,-0.5779034748228089,0.3652763292860064,0.3609599950321134,-0.3650973788639768,0.004982806296165968,-0.30375330277842133,2015-10-10,Tuggeranong,WNW,W,NW,Yes,No
117325,-0.37679187317655527,-0.8630316606108512,-0.19314690000641943,-0.5006499146825638,-0.23063404166179446,-0.3319829683895818,-0.03902026398726004,0.1326002426448345,0.36047214102780184,0.3623307864594305,-0.5405998298157253,-0.34943040495660765,-0.18234425254522976,2016-06-09,PerthAirport,N,NNE,NNW,No,No
43825,0.25491603243821553,-0.17787658843922738,0.8069812494853016,1.1193397414100714,1.5455314092406827,1.816319262225443,0.34914091692994215,0.910770980823682,0.31448919627069627,0.3308025836311437,0.0663461463924048,-0.25434393364488783,-0.27947149273178296,2016-01-07,Wollongong,S,SW,S,Yes,No
27930,0.40355318670051454,1.4493667079683803,-0.19314690000641943,-0.23556069823104173,-0.8015443651661621,-0.658898525222303,0.3060118968280308,-0.611736985178411,0.3083123827958614,0.30372945294163667,0.5051022737717759,0.3939729162077467,-0.30375330277842133,2013-01-25,Richmond,ENE,NW,NE,No,No
57691,-0.6592024662749234,-0.17787658843922738,-0.19314690000641943,-0.29446941299804663,-0.23063404166179446,-0.3319829683895818,0.13349581642038538,-0.6794040058896151,0.3158618214873262,0.3215497414967554,-0.5186620234467566,-0.11603633900965918,-0.30375330277842133,2011-09-16,Bendigo,W,ESE,WSW,No,No
88615,0.5596221986759287,0.7030370757814325,-0.1832446411005608,0.2651633772885001,1.0380555661256894,0.9756792589413028,-0.34092340470063953,0.403268325489651,0.28806616085056846,0.29036423652529786,0.7025425310924928,0.12600195160199096,-0.30375330277842133,2011-01-16,GoldCoast,SE,SSE,SE,No,No
123602,-0.1389724263568768,1.5961856520051565,-0.19314690000641943,0.20625466252149516,0.8477521249575666,0.08833703325248825,-2.238600289184739,-1.4575747440684628,-3.094175961008721,-3.0794772527281196,0.5416652843867235,0.4371940395312557,-0.18234425254522976,2016-10-13,SalmonGums,NNW,N,NW,No,No
18214,-0.21329100348802632,-0.9853807806414984,0.6188383302739877,-0.02938019654652451,0.14997284067445063,-0.5187918580082796,0.9098181782547898,1.1814390636684986,0.3532658586404938,0.357875714320651,-0.3577847767409873,-0.4142620899418711,2.8043183831912826,2010-07-08,NorahHead,SSE,SW,SSW,Yes,Yes
133923,0.39612132898739977,0.38492936370174974,-0.1832446411005608,0.02952851822048041,0.8477521249575666,0.46195481248988385,-1.4191489072484234,-1.0515726198012378,0.3114007895332788,0.3198362522126094,0.49778967164878624,0.08710294061083294,-0.2551896826851447,2011-10-30,AliceSprings,ESE,ESE,SSE,No,No
14064,-0.7112254702667281,-0.5571588605342334,-0.19314690000641943,-0.44174119991555894,-0.1037650808830461,-0.051769633961535104,0.04723777621656267,-0.3749024126891965,0.36356054776521884,0.359589203604797,-0.47478641070881955,-0.23273337198313337,-0.30375330277842133,2015-07-30,Moree,E,ENE,WNW,No,No
61350,-0.30990515375852073,-0.27575588446374477,-0.0545152753243987,-0.44174119991555894,-0.1037650808830461,-0.6121963028176285,0.47852797723567625,-0.34106890233359444,0.33233332408688654,0.3383419364813863,-0.24809574489614453,-0.16357957466551912,-0.30375330277842133,2013-08-31,Sale,W,NNW,W,Yes,No
136043,0.9089195111923313,1.3025477639316034,-0.19314690000641943,-0.1766519834640368,-0.6746754043874137,0.18174147806183716,-0.2977943845987282,-0.17190135055558411,0.3100281643166489,0.30407215079846595,0.8780449820442414,0.39829502854009763,-0.30375330277842133,2008-10-31,Darwin,N,WNW,NNW,No,No
113448,0.09884702046280158,1.3147826759346684,-0.19314690000641943,-0.02938019654652451,-0.23063404166179446,-0.5187918580082796,-1.850439108267537,-1.4575747440684628,0.32615651061205125,0.32429132435138885,0.5270400801407444,0.4069392532047993,-0.30375330277842133,2013-11-09,PearceRAAF,E,NE,WSW,No,No
