,Unnamed: 0,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,Date,Location,WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow
13,4605,-0.6386155408216148,0.12470379146381418,-0.19653273547235686,-0.472967234086702,-0.6110924921292307,-0.6089340183998203,-1.2815306826786033,-1.1902148634426348,0.3278845728948841,0.32351213824359776,-0.07895617384180538,0.0044300592867709656,4,12,3,7,5,1,1
14,51148,0.2473682964951217,0.5243005914440326,0.9648040679874712,0.06275973102635636,0.6474765558508127,-0.006550407533441729,-1.9658997137685963,-0.7786803349386021,-3.131650166882625,-3.106627693300448,0.5846483325917773,0.14142536879424694,1,7,0,3,9,1,1
15,37431,-0.8753870835528116,-1.3444020908163996,-0.19653273547235686,-0.7110681074702835,-0.5418860244476886,-0.3898854326302281,0.925513076121104,0.4216287065314936,0.3282319107583459,0.32731796782369105,-1.0287247053545536,-0.5924780749958029,3,1,1,8,6,1,1
16,57753,-0.19562362216324655,0.5360534385022742,-0.19653273547235686,-0.4432046249137543,-0.2650601537215204,-0.17083684686063588,-0.3294725906473571,-0.6072076147285884,0.3212851534891035,0.3179763861270984,-0.009882098822696335,0.15121074804478093,4,13,5,9,5,1,1
17,25579,-0.24908816407029094,-0.20437592616695344,-0.19653273547235686,-0.4432046249137543,0.01176571700464775,-0.7184583112846163,-0.15637111936894865,-0.3671458064345693,-3.143062696682096,-3.1179957556825446,-0.1480302488609144,-0.12277987097017087,4,14,4,10,4,1,1
18,38629,-0.5622376238115513,-0.0986003026427782,0.08196858892497927,-0.08605331483838206,-0.5418860244476886,-0.006550407533441729,-0.6756755332041738,-0.9844475991906184,0.31468573408332323,0.3165924480979737,-0.3120811770312981,-0.09342373321856899,4,1,0,11,0,0,1
19,76338,-0.7379068329346974,-1.5089419496317835,-0.05248032630132092,-0.7110681074702835,-0.7495054274923147,-0.9922690434966066,1.314991386497523,1.5876432039595865,0.3122543690390886,0.30344503682128765,-1.037358964731942,-0.7196880052527448,3,15,7,3,10,0,0
20,98595,0.19390375458807732,0.007175320881397056,-0.19653273547235686,0.12228494937225172,1.0498627322277785,0.10297388535135438,-1.2815306826786033,-0.2299676302665584,0.32614788357757346,0.32143623119991044,0.1455345699702989,-0.07385297471750091,4,16,7,6,1,1,0
21,60584,-0.5087730819045069,-0.9448052908361814,-0.19653273547235686,-0.8003559349891265,-0.12664721835843634,-0.3898854326302281,1.2717160186779206,0.2158614422794772,0.350461534019922,0.3553427129134683,-0.7437941459007291,-0.5044096617409968,2,3,11,0,11,1,1
22,18034,0.5681555479373883,-0.08684745558453631,0.23562449204075095,-0.056290705665434385,0.9114497968646944,0.5958332033329369,0.6225855013838891,0.7988686909935236,0.3292739243487325,0.34046537910037666,0.2923169793859054,-0.05428221621643298,1,17,9,10,12,0,1
23,114936,-0.7226312495326846,-0.6509841143801386,-0.19653273547235686,-0.3241541882219636,-0.5418860244476886,-0.006550407533441729,0.14655645536826606,-0.2299676302665584,0.30878099040446744,0.3082888199232248,-0.44159506769212736,-0.30870207673031685,3,6,9,10,8,1,1
24,8869,-0.5698754155125576,-0.23963446734167865,-0.19653273547235686,-0.4432046249137543,-0.40347308908460455,-0.4994097255150242,0.10328108754866397,-0.5043239826025803,0.34177808743336896,0.3421953016367827,-0.44159506769212736,-0.13256525022070506,2,5,10,12,12,1,1
25,99293,-0.5087730819045069,-1.4736834084570585,0.15879654048286515,0.44967365027467626,0.357798055412358,-0.17083684686063588,0.536034765744685,0.07868326611146624,0.3306632758025809,0.3494609762896881,-0.9510163709580558,-0.7343660741285458,3,16,0,11,9,0,1
26,55371,-0.4400329565954497,-1.085839455535082,-0.19653273547235686,-0.3241541882219636,0.01176571700464775,-0.17083684686063588,0.7524116048426954,0.4559232505734963,0.3348313301641265,0.3446171931877513,-0.7869654427876722,-0.5239804202420648,4,18,10,12,9,1,1
27,23020,0.20917933799009,-0.35716293792409576,0.05315810709077212,0.6282493053123623,1.6727209413616568,1.0339303748721214,-0.2861972228277549,0.18156689823747446,0.3066969632236946,0.3138245720397237,0.06782623557380113,-0.22552635310077795,4,19,9,11,0,0,1
28,23548,0.430675297319274,-0.08684745558453631,-0.19653273547235686,-0.056290705665434385,0.9114497968646944,0.21249817823615047,0.01673035190945975,0.5931014267415072,0.3317052893929671,0.33389167346203386,0.3268540168954597,-0.12277987097017087,2,19,3,8,3,1,0
29,93407,0.7972892989675788,0.8416274620165588,-0.19653273547235686,-0.472967234086702,-0.40347308908460455,0.21249817823615047,-0.2429218550081529,0.2501559863214799,0.3122543690390886,0.3152085100688489,0.9312521733126632,0.30288412642805795,2,20,8,9,13,1,1
30,1628,-0.5698754155125576,-0.1338588438175034,-0.19653273547235686,-0.8598811533350219,-0.5418860244476886,-0.6089340183998203,0.4494840301054808,-0.024200366014541955,0.35671361556223996,0.3588025579862804,-0.4588635864469047,-0.14235062947123903,4,21,8,9,12,1,1
31,112126,-0.6080643740175894,-0.8977939026032147,-0.12930827785920676,-0.8598811533350219,-0.6110924921292307,-0.8827447506118106,0.4494840301054808,-0.024200366014541955,0.37234381941803546,0.3757557988430597,-0.7783311834102836,-0.3967704899851229,3,8,11,6,14,0,1
32,64180,0.048785712268956685,-0.1338588438175034,-0.19653273547235686,-0.2051037515301728,0.6346239261385261,0.32202247112094656,-0.6324001653845718,-0.401440350476572,0.3101703418583158,0.3203982776780669,-0.07032191446441663,-0.12277987097017087,2,22,5,4,11,1,1
33,106917,-0.4553085399974624,-0.4159271732153043,-0.18692924152762114,4.15660662276531,0.01176571700464775,-0.7732204577270144,-0.3294725906473571,0.010094178027460777,0.3126017069025504,0.3169384326052549,-0.25164136138957777,-0.24509711160184586,3,23,0,2,6,1,1
34,38639,0.1251636292790202,1.3117413443462274,-0.19653273547235686,-0.2646289698760681,0.357798055412358,-0.280361139745432,-1.2815306826786033,-1.2245094074846377,0.3021815709986868,0.30275306780672545,0.6117845763492843,0.4545575048113348,1,1,2,8,14,1,1
35,138087,0.4383130890202805,1.2412242619967768,-0.19653273547235686,-0.14557853318427744,0.01176571700464775,0.10297388535135438,0.40620866228587865,-0.2299676302665584,0.3157277476737098,0.312440634010599,0.4995392044432321,0.2735279886764559,4,4,3,13,7,1,1
36,94789,0.4994154226283313,1.1472014855308434,-0.19653273547235686,-0.4432046249137543,-0.7495054274923147,-0.3898854326302281,-0.7622262688433781,-0.6415021587705911,0.3039182603159974,0.3069048818940997,0.6463216138588387,0.4056306085586648,1,24,12,14,15,1,1
37,91024,-0.22617478896727186,0.3245021914539236,-0.19653273547235686,-0.3241541882219636,-0.5418860244476886,-0.006550407533441729,-0.06982038372974445,-0.2642621743085611,0.3209378156256417,0.3190143396489418,0.11099753246074424,0.07292771404050905,3,20,6,2,10,1,1
38,87676,0.9194939661836804,0.7593575326088668,-0.04287683235658518,-0.3836794065678589,0.4962109907754421,-0.6089340183998203,0.8822377083015017,1.2104032194975565,0.28828805646020195,0.28995164103732074,0.7672012451422795,0.18545957542164987,1,25,5,13,11,0,0
39,102258,-0.7684579997387226,-1.3326492437581579,-0.18692924152762114,-0.5324924524325974,-0.40347308908460455,-0.061312553975839776,0.2763825588270724,0.2844505303634827,0.36053433206032304,0.3608784650299681,-0.8992108146937243,-0.6071561438716039,3,0,13,14,15,1,1
40,96648,0.002958962062918621,-0.11035314970102007,-0.11970478391447102,0.0032345126804609954,-0.12664721835843634,-0.280361139745432,-1.4113567861374094,-0.6757967028125939,0.31433839621986104,0.30898078893778697,-0.01851635820008508,-0.17170676722284087,3,24,6,5,10,0,0
41,13465,-0.8066469582437543,-0.028083220293327747,-0.19653273547235686,-0.5324924524325974,0.01176571700464775,-0.6089340183998203,-1.4546321539570115,-0.9501530551486156,0.31954846417179283,0.312440634010599,-0.4329608083147388,-0.08363835396803504,3,10,8,14,8,1,1
42,115304,-0.19562362216324655,-0.3689157849823376,-0.19653273547235686,-0.3241541882219636,-0.40347308908460455,-0.6089340183998203,0.5793101335642871,1.0389304992875428,0.31294904476601265,0.3169384326052549,-0.21710432388002326,-0.4163412484861909,3,6,14,5,14,1,0
43,23394,0.10225025417600107,-0.2278816202834372,-0.19653273547235686,-0.3241541882219636,-0.40347308908460455,-0.280361139745432,-0.4160233262865613,0.3187450744054854,0.3337893165737399,0.3331997044474713,0.2491456824989623,-0.17170676722284087,4,19,12,6,11,1,1
44,33445,0.1328014209800265,-0.2513873143999205,0.4853153346038799,0.6877745236582578,1.1190691999093203,1.1434546677569173,0.925513076121104,0.9360468671615344,0.3073916389506186,0.2916815635737268,0.05055771681902395,-0.19617021534917586,4,26,6,5,5,0,1
45,80203,-0.7226312495326846,-0.8977939026032147,-0.19653273547235686,-0.4432046249137543,-1.026331298218483,-0.3898854326302281,1.314991386497523,0.7302796029095182,0.3494195204295358,0.3577646044644369,-0.8905765553163357,-0.4554827654883269,2,27,0,3,14,1,1
46,4440,0.025872337165937592,0.3127493443956817,-0.19653273547235686,-0.7110681074702835,-0.6110924921292307,-0.4994097255150242,0.40620866228587865,-0.2299676302665584,0.34837750683914875,0.3463471157241573,0.188705866857242,0.06803502441524198,2,12,15,11,13,1,1
47,130874,-0.1803480387612338,-0.8155239731955228,-0.07168731419079237,-0.2646289698760681,-0.2650601537215204,-0.17083684686063588,0.7091362370230934,-0.5043239826025803,0.26501641960823996,0.27784218328247856,-0.4847663645790705,-0.3869851107345889,4,28,9,2,12,0,1
48,64200,-0.24908816407029094,-0.7567597379043143,-0.023669844467113725,-0.056290705665434385,-0.5418860244476886,0.4315467640057427,0.3629332944662765,0.3873341624894908,0.3442094524776039,0.3563806664353118,-0.4329608083147388,-0.4261266277367249,2,22,5,11,12,0,1
49,21080,0.4077619222162552,-0.0986003026427782,-0.18692924152762114,-0.4432046249137543,0.01176571700464775,-0.280361139745432,-0.8920523723021844,-0.024200366014541955,0.3323999651198915,0.3318157664183466,0.3354882762728485,-0.15213600872177294,2,19,5,3,3,1,1
50,61290,-0.40948178979142413,-0.6392312673218972,-0.19653273547235686,0.0032345126804609954,-0.7495054274923147,0.10297388535135438,0.7091362370230934,-0.2985567183505638,0.3323999651198915,0.3356215959984399,-0.5365719208434023,-0.3135947663555839,3,3,13,10,14,1,1
51,96527,-0.027592204741106803,0.34800788557040696,-0.19653273547235686,0.0032345126804609954,-0.40347308908460455,-0.061312553975839776,-0.7189509010237759,-1.2245094074846377,0.3028762467256112,0.29548739315382005,0.17143734810246453,0.107176541417378,2,24,13,5,7,1,0
52,61441,-0.19562362216324655,-0.39242147909882097,-0.19653273547235686,-0.3241541882219636,0.357798055412358,-0.006550407533441729,-0.11309575154934655,-0.1956730862245556,0.33448399230066433,0.3421953016367827,-0.3207154364086868,-0.2353117323513119,4,3,3,0,3,1,1
53,97636,-0.027592204741106803,0.4420306620363407,-0.19653273547235686,0.7770623511771008,1.0498627322277785,0.4315467640057427,-1.1084292114001948,0.3187450744054854,0.30113955740830056,0.310710711474193,0.15416882934768733,-0.2353117323513119,4,16,2,6,7,1,0
54,139830,0.6827224234524836,20.744094551227377,1.9546499081484463,0.2413353860640425,0.357798055412358,-0.006550407533441729,0.7956869726622976,1.00463595524554,0.26571109533516396,0.2795721058188846,0.5772475388397299,0.131639989543713,1,29,12,0,6,0,0
55,33451,-0.17271024706022747,0.13645663852205606,-0.06208382024605666,0.7770623511771008,-0.2650601537215204,1.1434546677569173,0.40620866228587865,-0.33285126239256657,0.27300519046786864,0.2747283227169478,-0.07895617384180538,-0.16192138797230693,4,26,13,15,9,0,1
56,55399,-0.1268834968541894,0.7005932973176583,-0.19653273547235686,0.18181016771814712,0.4962109907754421,-0.3898854326302281,-0.8487770044825822,-0.8472694230226075,0.310517679721778,0.3120946495033177,0.2923169793859054,0.20992302354798487,4,18,7,5,5,1,1
57,13312,0.21681712969109632,0.959155932598976,-0.19653273547235686,-0.08605331483838206,-0.2650601537215204,-0.061312553975839776,-0.11309575154934655,-0.7786803349386021,0.29384546227559594,0.29652534667566355,0.3441225356502369,0.2979914368027909,2,10,4,5,8,1,1
58,42154,0.6521712566484583,1.1354486384726017,-0.18692924152762114,0.30086060440993784,-0.7495054274923147,-0.280361139745432,-0.06982038372974445,-0.7786803349386021,0.26432174388131563,0.2819939973698532,0.6722243919910046,0.3615964019312619,2,30,0,9,14,1,1
59,23201,0.4001241305152488,-0.039836067351569616,-0.16772225363814966,-0.14557853318427744,0.7730368615016103,-0.006550407533441729,0.18983182318786812,0.7302796029095182,0.3487248447026114,0.3529208213624997,0.2923169793859054,-0.06896028509223401,2,19,11,9,2,1,0
60,90570,-0.16507245535922113,0.218726567929748,-0.19653273547235686,-0.7705933258161788,-0.5418860244476886,-0.280361139745432,-0.5891247975649696,0.2844505303634827,0.3424727631602933,0.34115734811493925,0.28368272000851663,0.02889350741310596,4,31,15,13,5,1,1
61,100347,0.21681712969109632,1.9111365443165549,-0.19653273547235686,0.18181016771814712,0.357798055412358,-0.061312553975839776,-2.5797917172666662,-1.670338480030673,0.30982300399485363,0.30967275795234955,1.052131804596104,0.7236554342010197,1,0,2,5,7,1,1
62,101595,-0.43239516489444335,-0.52170279673948,-0.19653273547235686,-0.3241541882219636,-0.2650601537215204,-0.7732204577270144,0.06000571972906185,0.14727235419547172,0.352892899064157,0.3567266509425935,-0.3552524739182412,-0.279345938978715,4,0,11,8,11,1,1
63,100801,-0.7990091665427482,-0.4394328673317877,-0.19653273547235686,-0.472967234086702,-0.7495054274923147,-0.280361139745432,-0.2429218550081529,-0.4700294385605775,0.3240638563968007,0.3245500917654412,-0.4588635864469047,-0.28423862860398186,2,0,12,5,9,1,0
64,59491,-0.7226312495326846,-0.15736453793398675,-0.19653273547235686,0.06275973102635636,0.357798055412358,0.5410710568905388,-0.3294725906473571,-0.7443857908965994,0.3271898971679597,0.3248960762727225,-0.5452061802207909,-0.14235062947123903,4,13,6,5,5,1,1
65,16163,2.9545411327407063,-0.39242147909882097,3.5296229150851057,0.16527538484428744,0.9114497968646944,-0.061312553975839776,1.0986145473995124,1.4504650277915756,-3.0369702759423878,-3.0123167100696526,0.13690031059291016,-0.24509711160184586,2,32,0,3,11,0,0
66,38832,-0.09633233005016398,0.10119809734733083,-0.19653273547235686,-0.2051037515301728,-0.5418860244476886,0.4315467640057427,-0.02654501591014235,-0.2985567183505638,0.3323999651198915,0.3373515185348459,0.19734012623463046,-0.024926078464830918,1,33,3,7,2,1,1
67,98211,-0.42475737319343704,-0.8860410555449728,-0.07168731419079237,-0.056290705665434385,0.01176571700464775,-0.280361139745432,1.2717160186779206,1.1761086754555536,0.33795737093528555,0.3397734100858141,-0.5711089583529567,-0.4456973862377929,3,16,0,2,7,0,0
68,93639,0.4383130890202805,0.947403085540734,-0.19653273547235686,0.06275973102635636,0.6346239261385261,0.5410710568905388,-0.8920523723021844,-0.2642621743085611,0.31433839621986104,0.3183223706343797,0.9744234701996064,0.2490645405501209,4,20,8,8,13,1,1
69,84228,-0.05814337154513222,0.38326642674513217,0.17800352837233654,-0.5920176707784927,-0.7495054274923147,-0.280361139745432,-0.4592986941061634,0.11297781015346894,0.33761003307182336,0.3363135650130021,0.3700253137824028,0.02889350741310596,4,34,6,1,10,0,1
70,4938,-0.027592204741106803,-0.7685125849625557,-0.19653273547235686,0.30086060440993784,-0.12664721835843634,0.21249817823615047,-0.5458494297453675,-0.05849491005654469,0.28898273218712633,0.2979092847047887,-0.11349321135135973,-0.4212339381114579,4,12,0,11,0,1,0
71,53298,-1.0281429175729386,-1.7204931966801345,-0.19653273547235686,-0.14557853318427744,0.357798055412358,0.32202247112094656,0.2331071910074703,-0.5043239826025803,-3.1472307510436406,-3.1221475697699197,-1.3827293398274871,-0.8468979355096867,3,7,0,11,0,1,1
72,2325,-0.8066469582437543,-1.3914134790493666,0.005140637367093468,0.0032345126804609954,0.6346239261385261,0.10297388535135438,1.05533917957991,0.5931014267415072,0.3070443010871568,0.3117486649960369,-0.8819422959389471,-0.6218342127474048,3,21,12,0,14,0,0
73,18545,-0.3636550395853862,-1.2621321614087078,0.05315810709077212,-0.3241541882219636,-0.2650601537215204,-0.8827447506118106,0.5793101335642871,1.3475813956655671,0.37651187377958106,0.3809455664522778,-0.7437941459007291,-0.5680146268694678,3,17,9,11,14,0,0
74,54864,-0.5087730819045069,-0.8272768202537643,-0.19653273547235686,-0.3241541882219636,0.4962109907754421,-0.280361139745432,0.14655645536826606,0.04438872206946351,0.3775538873699673,0.3823295044814021,-0.4934006239564592,-0.3967704899851229,2,18,4,3,2,1,1
75,79595,-1.0434185009749513,-1.1563565378845322,-0.18692924152762114,-0.2646289698760681,-1.026331298218483,-0.17083684686063588,1.2717160186779206,0.4902177946154989,0.3535875747910806,0.35568869742075004,-1.2963867460536007,-0.5190877306167978,3,27,7,3,6,1,1
76,135197,-0.6386155408216148,-0.6979955026131057,-0.19653273547235686,-0.3241541882219636,-0.12664721835843634,0.10297388535135438,-0.5458494297453675,-0.5043239826025803,0.354282250518005,0.35984051150812385,-0.5711089583529567,-0.3233801456061179,3,35,5,10,11,1,1
77,8124,0.2550060881961282,0.7593575326088668,-0.19653273547235686,-0.4432046249137543,-0.2650601537215204,-0.9922690434966066,-1.4979075217766138,-1.293098495568643,0.33517866802758833,0.3363135650130021,0.3095854981406826,0.2735279886764559,2,5,4,8,14,1,1
78,128815,-0.7837335831407354,-1.497189102573542,0.07236509498024354,0.06275973102635636,-0.7495054274923147,-0.006550407533441729,-0.4592986941061634,-0.024200366014541955,0.3532402369276188,0.3639923255954984,-0.9251135928258902,-0.6707611090000748,3,2,0,5,0,0,1
79,76014,-0.3560172478843799,-0.6862426555548637,-0.014066350522378007,-0.4432046249137543,-0.6110924921292307,-0.061312553975839776,0.5793101335642871,-0.5043239826025803,0.31121235544870196,0.3162464635906924,-0.588377477107734,-0.33316552485665185,4,15,12,0,14,0,1
80,56911,-0.928851625459856,-1.2386264672922245,-0.19653273547235686,-0.6515428891243881,-1.026331298218483,-0.280361139745432,1.0986145473995124,0.4902177946154989,0.2813412991909595,0.2878757339936334,-1.0805302616188852,-0.5484438683683999,3,13,7,3,1,1,1
81,32501,-0.30255270597733536,-0.4629385614482714,-0.19653273547235686,0.06275973102635636,0.28859158773081595,-0.4994097255150242,-0.5458494297453675,-0.6757967028125939,0.3421254252968308,0.34046537910037666,-0.5452061802207909,-0.22552635310077795,3,36,14,7,15,1,1
82,131909,-0.24145037236928465,-0.7567597379043143,-0.19653273547235686,-0.056290705665434385,-0.12664721835843634,-0.006550407533441729,-0.19964648718855074,-0.6415021587705911,-3.14281008732685,-3.1177441305863405,-0.519303402088625,-0.38209242110932173,4,28,5,13,4,1,1
83,113238,0.4688642558243058,1.1354486384726017,-0.19653273547235686,0.2413353860640425,1.0498627322277785,-0.3898854326302281,-0.7622262688433781,-0.9501530551486156,0.3164224234006339,0.31451654105428634,0.5340762419527868,0.3958452293081309,2,8,11,8,3,1,1
84,56010,-0.8677492918518053,-1.4266720202240917,-0.19653273547235686,0.33062321358288554,0.4962109907754421,0.8148817891025291,1.2284406508583186,0.4216287065314936,0.3046129360429218,0.3069048818940997,-1.1064330397510511,-0.6658684193748078,3,18,13,2,7,1,0
85,87213,0.21681712969109632,0.38326642674513217,-0.19653273547235686,-0.5324924524325974,-0.5418860244476886,-0.17083684686063588,-0.2429218550081529,0.04438872206946351,0.3240638563968007,0.3248960762727225,0.456367907556289,0.07782040366577593,3,25,6,8,10,1,1
86,80741,0.01823454546493126,-0.6744898084966219,-0.19653273547235686,0.06275973102635636,0.6346239261385261,-0.280361139745432,1.2717160186779206,0.04438872206946351,0.30808631467754305,0.32385812275087894,-0.34661821454085256,-0.3771997314840549,4,27,5,10,11,1,1
87,17735,0.4077619222162552,-0.0045775261768444065,0.7254026832222732,0.6282493053123623,1.5343080059985728,0.7053574962177329,0.3196579266466745,0.6616905148255127,0.31468573408332323,0.3262800143018472,0.3700253137824028,-0.04938952659116592,1,17,4,3,4,0,0
88,91390,-0.1345212885551957,0.4420306620363407,-0.19653273547235686,-0.14557853318427744,0.15017865236773184,0.21249817823615047,-1.324806050498205,0.04438872206946351,0.3407360738429823,0.3421953016367827,0.2577799418763507,0.05824964516470803,3,20,11,12,3,1,1
89,14372,-1.0205051258719322,-0.8155239731955228,-0.19653273547235686,-0.8003559349891265,-0.5418860244476886,-0.280361139745432,0.6225855013838891,-0.4357348945185748,0.35671361556223996,0.3584565734789995,-0.9510163709580558,-0.3723070418587879,3,10,14,14,14,1,1
90,108710,-0.1803480387612338,-1.1916150790592577,-0.17252400061051756,5.9154114770577815,0.28859158773081595,12.29546155660438,0.8822377083015017,6.548158474390606,0.3553242641083912,0.36779815517559217,-0.519303402088625,10.814555970223914,4,23,0,13,7,1,1
91,54544,-0.5011352902035004,-1.4031663261076082,0.03395111920130064,-0.5920176707784927,-0.12664721835843634,-0.280361139745432,1.2717160186779206,1.4504650277915756,0.33448399230066433,0.3418493171295014,-0.8474052584293926,-0.6560830401242739,2,18,14,11,9,0,0
92,71923,-0.3331038727813608,0.8063689208418335,-0.19653273547235686,0.18181016771814712,-0.40347308908460455,0.5958332033329369,-0.7189509010237759,-1.2588039515266405,0.31850645058140664,0.3152085100688489,-0.25164136138957777,0.219708402798519,2,37,12,6,14,1,1
93,75289,-0.004678829638087837,-0.7097483496713471,0.7350061771670089,0.6282493053123623,0.7730368615016103,0.7053574962177329,-0.19964648718855074,0.04438872206946351,0.26397440601785344,0.29548739315382005,-0.22573858325741186,-0.3723070418587879,2,38,12,4,0,0,0
94,30054,-0.2796393308743164,-0.7685125849625557,-0.19653273547235686,4.234237428358083,-0.12664721835843634,-0.3898854326302281,0.4927593979250828,0.3530396184474881,0.31433839621986104,0.3127866185178803,-0.4934006239564592,-0.35762897298298685,3,36,0,7,1,1,0
95,114955,-0.07341895494714487,-0.6274784202636552,0.2644349738749581,-0.08605331483838206,-0.6110924921292307,0.4315467640057427,0.8389623404818997,0.11297781015346894,0.3000975438179144,0.3062129128795375,-0.25164136138957777,-0.3967704899851229,4,6,0,14,0,0,0
96,134959,0.10225025417600107,1.4997868972780948,-0.19653273547235686,-0.2051037515301728,1.0498627322277785,-0.6089340183998203,-2.6230670850862685,-1.4988657598206594,0.3157277476737098,0.3103647269669117,0.7758355045196679,0.542625918066141,4,35,8,8,8,1,1
97,126434,-0.4934974985024941,-0.0045775261768444065,-0.19653273547235686,0.0032345126804609954,0.15017865236773184,-0.280361139745432,-0.19964648718855074,-0.6415021587705911,0.3438621146141413,0.3349296269838773,-0.12212747072874848,-0.03471145771536506,4,39,15,5,6,1,1
98,92644,0.8049270906685853,0.8886388502495255,-0.18692924152762114,-0.056290705665434385,0.01176571700464775,0.5958332033329369,-0.11309575154934655,0.4559232505734963,0.30252890886214895,0.3041370058358502,0.8621780982935542,0.195244954672184,1,20,11,3,2,1,1
99,96160,0.01823454546493126,-0.7920182790790391,-0.11970478391447102,0.18181016771814712,-0.12664721835843634,-0.17083684686063588,1.012063811760308,-0.024200366014541955,0.2865513671428913,0.2951414086465388,-0.3120811770312981,-0.3674143522335208,2,24,14,6,9,0,0
100,45652,-1.2572766686031291,-1.0388280673021149,-0.19653273547235686,-0.7110681074702835,-0.5418860244476886,-0.4994097255150242,0.8389623404818997,-0.5043239826025803,0.38797402327383096,0.3871732875833393,-1.3395580429405438,-0.4603754551135939,3,40,8,9,3,1,1
101,138498,0.8278404657716044,1.2647299561132606,-0.19653273547235686,-0.2646289698760681,0.357798055412358,0.32202247112094656,-0.3727479584669591,-0.8472694230226075,0.3153804098102476,0.3072508664013809,0.9916919889543836,0.4888063321882039,4,4,8,14,6,1,1
102,74028,-0.7226312495326846,-1.1328508437680491,-0.18692924152762114,-0.8003559349891265,-0.5418860244476886,-0.7732204577270144,1.05533917957991,0.6959850588675154,0.352892899064157,0.3504989298115315,-0.7869654427876722,-0.5484438683683999,3,38,14,6,0,1,1
